θ1,δ,permanent,θlo,θhi,wedge,oldWeight,youngWeight,old_ee,young_ee,dlnh_ee,dlns_ee,dlnR1_ee,dτ1_ee,old_full,young_full,dlnh_full,dlns_full,dlnR1_full,dτ1_full,young_full_i0,young_full_i1,young_full_i2,young_resplit,young_resplit_i0,young_resplit_i1,young_resplit_i2,young_aggregate,old_h,total_ee,ratio_ee,ω,young_size,old_size,total_full,ratio,ωNeeded,G_old,G_young,G,epsNeeded,pNeeded_phi25,pNeeded_phi50,pNeeded_phi75,label,preferences,θBase,seq_old,seq_G,seq_epsNeeded,seq_pNeeded_phi50,τBase,ν,wedgePhi,wedgeP,seq_old_i0,seq_old_i1,seq_old_i2,country,ρ
1.0,0.001,False,0.999,1.0,False,1.17437513313719,0.8007324688201688,0.025425292457768017,-0.06300273617215449,0.030928657583917357,-0.01810754544395719,0.011628698908805458,0.0,0.0202123678752948,-0.11844759691673676,0.02458738305599615,0.04895542249938596,-0.01572613273737032,-0.06255927028064873,-0.11145511354369861,-0.013481351862500665,0.0064888684894625175,-0.044557481063344825,-0.06939796313759222,-3.0902529132656185e-05,0.024871384603380047,-0.018445255108809663,0.025425292457768017,-0.03757744371438647,0.40355854368441396,1.418057102915061,-0.05544486074458227,-0.005212924582473216,-0.09823522904144195,0.17064396747114396,8.310033597612266,0.01942572879511318,0.2420289170735237,0.26145464586863687,0.14372452089937837,0.1916326945325045,0.2874490417987568,0.5748980835975135,FR ρ=1.0,LOG,1.0,-0.08096235912108862,0.38971457223449457,0.20774783620965778,0.4154956724193156,0.2128571428571428,0.9668838626647813,,,-0.12610484484582551,-5.615665518075688e-05,0.045198642379917636,FR,1.0
1.0,0.001,False,0.999,1.0,False,1.17437513313719,0.8007324688201688,0.025425292457768017,-0.06300273617215449,0.030928657583917357,-0.01810754544395719,0.011628698908805458,0.0,0.0202123678752948,-0.11844759691673676,0.02458738305599615,0.04895542249938596,-0.01572613273737032,-0.06255927028064873,-0.11145511354369861,-0.013481351862500665,0.0064888684894625175,-0.044557481063344825,-0.06939796313759222,-3.0902529132656185e-05,0.024871384603380047,-0.018445255108809663,0.025425292457768017,-0.03757744371438647,0.40355854368441396,1.418057102915061,-0.05544486074458227,-0.005212924582473216,-0.09823522904144195,0.17064396747114396,8.310033597612266,0.01942572879511318,0.2420289170735237,0.26145464586863687,0.14372452089937837,0.1916326945325045,0.2874490417987568,0.5748980835975135,FR ρ=1.0,LOG,1.0,-0.08096235912108862,0.38971457223449457,0.20774783620965778,0.4154956724193156,0.2128571428571428,0.9668838626647813,,,-0.12610484484582551,-5.615665518075688e-05,0.045198642379917636,FR,1.0
0.0,0.001,False,0.0,0.001,False,0.7876072764619709,0.7946160383584902,0.013228177439022652,-0.03204273566975802,0.023993425284585257,-0.009358917866464367,0.006010314225868285,0.0,0.015008427207975041,-0.07612186707744449,0.027222463450549128,0.024554385681163637,-0.008499096280090157,-0.031940161116766896,-0.05553285996676248,-0.028429615447783704,0.007840608337101687,-0.022582093738771403,-0.033766999537081094,9.763315751169635e-05,0.011087272640797995,-0.00946064193098662,0.013228177439022652,-0.01881455823073537,0.41282921581216375,1.1636793615192413,-0.04407913140768647,0.001780249768952389,-0.061113439869469446,0.19716315145956473,5.902113822510566,0.0,0.1962873273651786,0.1962873273651786,0.09585212903598318,,,,UK ρ=1.0,LOG,0.5597455420580428,-0.02985372812722132,0.1825951912985163,0.16349679263138348,0.1939338295928097,0.11857142857142859,1.1740347147676515,,,-0.04282000256309111,0.00011700088721507738,0.012849273548654712,UK,1.0
0.5,0.001,False,0.499,0.501,False,0.7876072764619709,0.7946160383584902,0.012358022344919414,-0.034760762847554805,0.022415127644281864,-0.010126450331160433,0.0065032249832452866,0.0,0.01083188112678898,-0.08974583148571161,0.019646994584454607,0.04010735207216062,-0.016053049808784067,-0.04358013442860849,-0.05648543145693769,-0.03701483871670366,0.003754438687929743,-0.024524245869677774,-0.035400273551199964,9.762749081217174e-05,0.01077840019071002,-0.01023651697787703,0.012358022344919414,-0.02240274050263539,0.35551643095740404,1.1636793615192413,-0.0549850686381568,-0.0015261412181304338,-0.07891395035892262,0.12069508909183731,9.641480612635315,0.005258142008357262,0.1840452663640711,0.18930340837242834,0.11834303827515397,0.08002026641585057,0.12363761194091917,0.2737817913677599,UK ρ=1.0,LOG,0.5597455420580428,-0.02985372812722132,0.1825951912985163,0.16349679263138348,0.1939338295928097,0.11857142857142859,1.1740347147676515,,,-0.04282000256309111,0.00011700088721507738,0.012849273548654712,UK,1.0
0.5597455420580428,0.001,False,0.5587455420580428,0.5607455420580428,False,0.7876072764619709,0.7946160383584902,0.01226042245682723,-0.0350876315226621,0.0222380998088356,-0.010210609573402243,0.006557272203111524,0.0,0.010265890761449877,-0.09134470126881075,0.018620394540591594,0.04233927355445918,-0.01717383162191942,-0.045121594680397295,-0.05635217418570873,-0.03816589159336118,0.003173364510259155,-0.024766040555280255,-0.0356062715968054,9.762681305833982e-05,0.010742604228466806,-0.010321590967381847,0.01226042245682723,-0.022827209065834873,0.34942291413738125,1.1636793615192413,-0.05625706974614865,-0.0019945316953773537,-0.08107881050736088,0.11238627549111183,10.354283531811427,0.005839954451755516,0.18244574150672133,0.18828569595847683,0.12123708574691208,0.09171908941044452,0.1415324197147618,0.311828987517186,UK ρ=1.0,LOG,0.5597455420580428,-0.02985372812722132,0.1825951912985163,0.16349679263138348,0.1939338295928097,0.11857142857142859,1.1740347147676515,,,-0.04282000256309111,0.00011700088721507738,0.012849273548654712,UK,1.0
1.0,0.001,False,0.999,1.0,False,0.7876072764619709,0.7946160383584902,0.011580266055992283,-0.03751816754606354,0.021004424054282805,-0.010785254962009095,0.006926310526011997,0.0,0.0054790340467094625,-0.10223389175977615,0.009937937000992205,0.06122245958861677,-0.026947850811809258,-0.057161973259833805,-0.052871681787142924,-0.04748856823665094,-0.0018736417359822804,-0.026615685351272317,-0.03719957779600266,9.762182477023517e-05,0.010486270619960105,-0.010902482194791223,0.011580266055992283,-0.025937901490071257,0.30865756014801154,1.1636793615192413,-0.0647157242137126,-0.00610123200928282,-0.09675485771306669,0.053593127996964154,21.713219679679067,0.009853820959525993,0.16975009623414372,0.17960391719366972,0.1444172370812047,0.19255631610827298,0.2888344741624094,0.577668948324819,UK ρ=1.0,LOG,0.5597455420580428,-0.02985372812722132,0.1825951912985163,0.16349679263138348,0.1939338295928097,0.11857142857142859,1.1740347147676515,,,-0.04282000256309111,0.00011700088721507738,0.012849273548654712,UK,1.0
0.0,0.05,False,0.0,0.05,False,0.6822174803229938,0.7658368379901956,0.0057102235862497,-0.0058841270757797205,0.030933200827607532,-0.008512733589105537,0.00548055606633957,0.0,0.006055301260136436,-0.00869887611886689,0.03280200572954195,-0.0009721391297379256,0.0028500113234497526,-0.009430228129035934,-0.018831625057521326,-0.001192686470270942,0.011325435408925378,-0.0022578503876743167,-0.015262573244240926,4.525470924547362e-06,0.013000197385642061,-0.0036262766881054037,0.0057102235862497,-0.00017390348953002024,0.9704453205564096,1.1933935797140798,-0.0028147490430871693,0.00034507767388673553,-0.002643574858730454,0.696101562706838,1.714395777353937,0.0,0.05865572010605296,0.05865572010605296,0.002964817228662313,,,,US ρ=2.0,CRRA,0.7382263650417816,-0.004481417345717512,0.06795221594798752,0.06594953944029891,0.09885421427217038,0.14428571428506665,1.339667762739423,,,-0.02171996866577577,6.164576510621276e-06,0.01723238674354764,US,2.0
0.5,0.05,False,0.45,0.55,False,0.6822174803229938,0.7658368379901956,0.005300120588237258,-0.006879333717510263,0.028570118785496968,-0.009383868869354824,0.006041402657699367,0.0,0.005168597066168477,-0.013197989695077168,0.02785728435460987,0.01106079432001916,-0.0016109635837380227,-0.023576668016574702,-0.020265125783223963,-0.0019169711406248396,0.008984107228771633,-0.002898040034047948,-0.015669368237816124,4.521973606209377e-06,0.012766806230161966,-0.003981293683462315,0.005300120588237258,-0.001579213129273005,0.7704409766815984,1.1933935797140798,-0.006318655977566905,-0.00013152352206878028,-0.00802939262890869,0.3916200258965467,3.0473252152568304,0.002267749286162194,0.056228294608479695,0.058496043894641886,0.026996921913511787,0.018054610596129374,0.02725434896015119,0.05558450573765802,US ρ=2.0,CRRA,0.7382263650417816,-0.004481417345717512,0.06795221594798752,0.06594953944029891,0.09885421427217038,0.14428571428506665,1.339667762739423,,,-0.02171996866577577,6.164576510621276e-06,0.01723238674354764,US,2.0
0.7382263650417816,0.05,False,0.6882263650417816,0.7882263650417817,False,0.6822174803229938,0.7658368379901956,0.005114042934046072,-0.007365299544328461,0.027502717958889342,-0.009770545640890296,0.006290350048979704,0.0,0.004595274237396994,-0.015397954146357397,0.024712949056429602,0.018314380274762048,-0.004519153005899663,-0.0313629771305948,-0.02051200021461033,-0.002290687347905739,0.007404733416158669,-0.003228623864458373,-0.01588670502854008,4.520102675366927e-06,0.012653561061406342,-0.004136675679870088,0.005114042934046072,-0.002251256610282389,0.6943428306298913,1.1933935797140798,-0.008032654602028936,-0.000518768696649078,-0.010802679908960403,0.2984340772624051,3.998851574395643,0.003230864262904506,0.05478804852092233,0.058018912783826836,0.03880211645244656,0.03830464613091744,0.05779639497595335,0.1177043755928638,US ρ=2.0,CRRA,0.7382263650417816,-0.004481417345717512,0.06795221594798752,0.06594953944029891,0.09885421427217038,0.14428571428506665,1.339667762739423,,,-0.02171996866577577,6.164576510621276e-06,0.01723238674354764,US,2.0
1.0,0.05,False,0.95,1.0,False,0.6822174803229938,0.7658368379901956,0.0049404179449390835,-0.007842657637139386,0.026509562698684406,-0.010126057940302849,0.0065192337478814305,0.0,0.0039339927941246106,-0.017490592594216404,0.02111634025874441,0.026377295016457556,-0.007922059314220402,-0.039472496760807295,-0.02036125613538766,-0.0026674621059838634,0.005538125647155119,-0.003564659796293935,-0.01611257387016183,4.518174943102451e-06,0.012543395898924791,-0.004277997840845451,0.0049404179449390835,-0.0029022396922003023,0.6299418097181027,1.1933935797140798,-0.009647934957077019,-0.001006425150814473,-0.013556599800091794,0.22492049785811485,5.305846248245905,0.004213114291943302,0.05300174027668654,0.05721485456862984,0.05072528304199453,0.06763371072265936,0.10145056608398909,0.20290113216797814,US ρ=2.0,CRRA,0.7382263650417816,-0.004481417345717512,0.06795221594798752,0.06594953944029891,0.09885421427217038,0.14428571428506665,1.339667762739423,,,-0.02171996866577577,6.164576510621276e-06,0.01723238674354764,US,2.0
